DP_Client_ID,ISIN_Code,Security_Desc,Holding,Pledge_Qty,MktPrice,HoldingValue
CL289041,INE002A01018,RELIANCE INDS LTD EQ,902,189,324.68,292861.36
CL786428,INE154A01025,ITC LTD EQ,1277,0,1873.34,2392255.18
CL679782,INE237A01028,KOTAK MAHINDRA BANK,306,0,1152.06,352530.36
CL937351,INE154A01025,ITC LTD EQ,2328,0,1624.79,3782511.12
CL327266,INE002A01018,RELIANCE INDS LTD EQ,2768,0,1968.74,5449472.32
CL945972,INE237A01028,KOTAK MAHINDRA BNK,1813,0,673.97,1221907.61
CL042864,INE238A01026,AXIS BANK LTD EQ,2304,403,1023.98,2359249.92
CL979842,INE062A01020,STATE BANK OF INDIA,3154,0,612.14,1930689.56
CL290066,INE155A01022,TATA MOTORS LTD,2361,0,656.58,1550185.38
CL004022,INE001A01036,HDFC BANK LTD,387,0,383.13,148271.31
CL591666,INE090A01021,ICICI BNK LTD,813,0,1187.8,965681.4
CL793767,INE009A01021,INFOSYS LTD DVR,355,243,967.05,343302.75
CL464319,INE238A01026,AXIS BANK LTD EQ,120,0,2848.83,341859.6
CL685577,INE090A01021,ICICI BANK LTD,707,0,2458.64,1738258.48
CL377357,INE237A01028,KOTAK MAHINDRA BANK,518,0,1479.07,766158.26
CL935748,INE090A01021,ICICI BANK LTD,1275,0,678.75,865406.25
CL792601,INE155A01022,TATA MOTORS LTD,1410,0,792.97,1118087.7
CL576039,INE238A01026,AXIS BANK LTD EQ,2716,0,252.15,684839.4
CL006840,INE062A01020,STATE BANK OF INDIA,562,0,2220.51,1247926.62
CL892717,INE001A01036,HDFC BNK LTD,2173,0,1165.94,2533587.62
CL730811,INE009A01021,INFOSYS LTD,2702,0,1141.42,3084116.84
CL278469,INE155A01022,TATA MOTORS LTD,2153,0,1507.91,3246530.23
CL862758,INE001A01036,HDFC BANK LTD,195,0,989.67,192985.65
CL059110,INE090A01021,ICICI BANK LTD,346,0,2282.12,789613.52
CL061320,INE001A01036,HDFC BANK LTD,91,0,1570.38,142904.58
CL743173,INE002A01018,RELIANCE INDS LTD EQ,2881,0,936.36,2697653.16
CL089212,INE062A01020,STATE BANK OF INDIA,3472,0,1873.35,6504271.2
CL628519,INE090A01021,ICICI BANK LTD,1658,0,235.35,390210.3
CL908912,INE155A01022,TATA MOTORS LTD,848,0,254.7,215985.6
CL895678,INE018A01030,LARSEN AND TOUBRO,1820,0,841.76,1532003.2
CL253895,INE154A01025,ITC LTD EQ,93,0,275.64,25634.52
CL845305,INE018A01030,LARSEN AND TOUBRO,3247,0,1167.71,3791554.37
CL074713,INE238A01026,AXIS BANK LTD EQ,562,0,1338.22,752079.64
CL465592,INE062A01020,STATE BANK OF INDIA,1492,0,2790.4,4163276.8
CL607817,INE238A01026,AXIS BANK LTD EQ,2736,0,283.77,776394.72
CL005345,INE001A01036,HDFC BANK LTD DVR,2502,0,1444.21,3613413.42
CL215901,INE009A01021,INFOSYS LTD DVR,877,0,2167.43,1900836.11
CL961908,INE018A01030,LARSEN AND TOUBRO,3427,0,695.96,2385054.92
CL265421,INE001A01036,HDFC BANK LTD,3400,0,1108.14,3767676.0
CL408316,INE090A01021,ICICI BANK LTD,3254,0,1371.19,4461852.26
CL407241,INE062A01020,STATE BANK OF INDIA,2823,0,213.51,602738.73
CL656459,INE155A01022,TATA MOTORS LTD,685,0,887.93,608232.05
CL353711,INE009A01021,INFOSYS LTD,3234,0,1255.17,4059219.78
CL206313,INE238A01026,AXIS BANK LTD DVR EQ,438,0,1003.51,439537.38
CL149476,INE090A01021,ICICI BANK LTD,1748,0,950.8,1661998.4
CL119394,INE237A01028,KOTAK MAHINDRA BANK,2589,351,116.28,301048.92
CL239093,INE018A01030,LARSEN AND TOUBRO,2055,0,2769.49,5691301.95
CL479141,INE238A01026,AXIS BANK LTD EQ,196,0,1044.76,204772.96
CL079231,INE001A01036,HDFC BANK LTD,2448,0,2703.43,6617996.64
CL005120,INE090A01021,ICICI BANK LTD,1648,0,1324.65,2183023.2
CL684228,INE155A01022,TATA MOTORS LTD,2377,0,707.52,1681775.04
CL971182,INE009A01021,INFOSYS LTD,1291,0,451.75,583209.25
CL245349,INE002A01018,RELIANCE INDS LTD EQ,1008,0,1279.86,1290098.88
CL181943,INE009A01021,INFOSYS LTD,1600,0,2315.87,3705392.0
CL060777,INE238A01026,AXIS BANK LTD EQ,3224,0,538.84,1737220.16
CL718580,INE237A01028,KOTAK MAHINDRA BNK,1835,0,819.97,1504644.95
CL835348,INE002A01018,RELIANCE INDS LTD DVR EQ,31,0,802.78,24886.18
CL463482,INE090A01021,ICICI BANK LTD,1912,0,1612.51,3083119.12
CL084674,INE009A01021,INFOSYS LTD,1701,225,1597.65,2717602.65
CL548201,INE009A01021,INFOSYS LTD,2271,0,1175.73,2670082.83
CL871599,INE090A01021,ICICI BANK LTD,1730,0,325.77,563582.1
CL376579,INE009A01021,INFOSYS LTD,1081,446,1773.02,1916634.62
CL650928,INE062A01020,STATE BANK OF INDIA,2288,200,1458.03,3335972.64
CL189274,INE018A01030,LARSEN AND TOUBRO,73,0,2801.06,204477.38
CL778644,INE018A01030,LARSEN AND TOUBRO,1741,0,2725.97,4745913.77
CL949568,INE009A01021,INFOSYS LTD,1237,0,733.7,907586.9
CL602426,INE090A01021,ICICI BANK LTD,2443,0,2720.36,6645839.48
CL046234,INE001A01036,HDFC BANK LTD,1002,0,755.83,757341.66
CL860485,INE001A01036,HDFC BANK LTD,339,0,1007.77,341634.03
CL268777,INE090A01021,ICICI BNK LTD,910,0,182.92,166457.2
CL152613,INE062A01020,STATE BANK OF INDIA,1163,0,2497.1,2904127.3
CL612732,INE237A01028,KOTAK MAHINDRA BANK,2764,0,632.56,1748395.84
CL135239,INE018A01030,LARSEN AND TOUBRO,2570,0,2774.09,7129411.3
CL356612,INE009A01021,INFOSYS LTD,2215,0,1102.06,2441062.9
CL999472,INE001A01036,HDFC BNK LTD,465,0,1537.19,714793.35
CL811690,INE001A01036,HDFC BANK LTD,643,0,2446.73,1573247.39
CL472705,INE018A01030,LARSEN AND TOUBRO,598,0,1734.96,1037506.08
CL542836,INE009A01021,INFOSYS LTD,2295,0,273.31,627246.45
CL185392,INE238A01026,AXIS BANK LTD EQ,1627,0,2926.49,4761399.23
CL792209,INE238A01026,AXIS BANK LTD EQ,1395,37,513.48,716304.6
CL613390,INE154A01025,ITC LTD EQ,1696,0,1859.64,3153949.44
CL546449,INE238A01026,AXIS BNK LTD EQ,957,0,2023.42,1936412.94
CL653499,INE154A01025,ITC LTD EQ,2499,25,515.52,1288284.48
CL426010,INE090A01021,ICICI BNK LTD,2444,0,1313.63,3210511.72
CL523366,INE154A01025,ITC LTD EQ,1151,0,1582.02,1820905.02
CL258687,INE238A01026,AXIS BANK LTD EQ,2822,337,2635.98,7438735.56
CL280840,INE062A01020,STATE BANK OF INDIA,1374,343,2017.58,2772154.92
CL905196,INE062A01020,STATE BANK OF INDIA,1402,0,376.41,527726.82
CL889612,INE154A01025,ITC LTD EQ,2026,467,747.35,1514131.1
CL923839,INE062A01020,STATE BANK OF INDIA,2240,0,2345.71,5254390.4
CL814339,INE238A01026,AXIS BANK LTD EQ,1871,0,771.25,1443008.75
CL679147,INE090A01021,ICICI BANK LTD,2320,0,1842.91,4275551.2
CL095335,INE238A01026,AXIS BANK LTD EQ,1153,0,196.8,226910.4
CL870597,INE154A01025,ITC LTD EQ,331,0,1780.79,589441.49
CL456269,INE154A01025,ITC LTD DVR EQ,886,0,341.03,302152.58
CL511498,INE155A01022,TATA MOTORS LTD,2185,0,1272.29,2779953.65
CL446831,INE237A01028,KOTAK MAHINDRA BANK,407,0,1334.61,543186.27
CL847811,INE155A01022,TATA MOTORS LTD,3155,0,2403.06,7581654.3
CL070571,INE001A01036,HDFC BANK LTD,0,0,359.62,0.0
CL174532,INE001A01036,HDFC BANK LTD DVR,873,0,1550.98,1354005.54
CL721199,INE238A01026,AXIS BANK LTD EQ,1245,0,123.6,153882.0
CL642561,INE001A01036,HDFC BANK LTD,661,0,2845.99,1881199.39
CL020086,INE155A01022,TATA MOTORS LTD,84,0,2159.44,181392.96
CL576169,INE009A01021,INFOSYS LTD,222,0,811.47,180146.34
CL880881,INE001A01036,HDFC BANK LTD,5,0,733.97,3669.85
CL453835,INE002A01018,RELIANCE INDS LTD EQ,530,0,1731.54,917716.2
CL079259,INE154A01025,ITC LTD EQ,558,0,1138.59,635333.22
CL099478,INE237A01028,KOTAK MAHINDRA BANK,359,0,2520.3,904787.7
CL871609,INE002A01018,RELIANCE INDS LTD EQ,1073,0,1001.17,1074255.41
CL653810,INE154A01025,ITC LTD EQ,3149,0,614.5,1935060.5
CL606091,INE018A01030,LARSEN AND TOUBRO,11,0,2410.34,26513.74
CL050023,INE237A01028,KOTAK MAHINDRA BANK,1959,0,224.11,439031.49
CL871111,INE062A01020,STATE BANK OF INDIA,3174,0,2538.24,8056373.76
CL014637,INE237A01028,KOTAK MAHINDRA BANK,3426,0,2181.44,7473613.44
CL806669,INE018A01030,LARSEN AND TOUBRO,1074,0,878.94,943981.56
CL598839,INE155A01022,TATA MOTORS LTD,2235,0,1496.86,3345482.1
CL684207,INE238A01026,AXIS BANK LTD EQ,3099,0,1928.16,5975367.84
CL696754,INE238A01026,AXIS BANK LTD EQ,2579,224,462.79,1193535.41
CL703302,INE062A01020,STATE BANK OF INDIA,1311,0,840.05,1101305.55
CL542638,INE001A01036,HDFC BANK LTD,2461,110,216.96,533938.56
CL297464,INE090A01021,ICICI BNK LTD,2441,0,867.05,2116469.05
CL523951,INE238A01026,AXIS BNK LTD EQ,1535,74,610.42,936994.7
CL289156,INE062A01020,STATE BANK OF INDIA,1828,0,2549.23,4659992.44
CL585306,INE062A01020,STATE BANK OF INDIA,1828,0,459.85,840605.8
CL102593,INE001A01036,HDFC BANK LTD,350,0,2071.86,725151.0
CL958008,INE002A01018,RELIANCE INDS LTD EQ,955,179,2033.55,1942040.25
CL012280,INE062A01020,STATE BANK OF INDIA,43,6,943.78,40582.54
CL352109,INE002A01018,RELIANCE INDS LTD EQ,2809,161,1632.17,4584765.53
CL042353,INE002A01018,RELIANCE INDS LTD EQ,957,0,2260.34,2163145.38
CL464877,INE238A01026,AXIS BANK LTD EQ,2183,0,1445.56,3155657.48
CL258289,INE001A01036,HDFC BANK LTD,195,0,2565.26,500225.7
CL208415,INE018A01030,LARSEN AND TOUBRO,329,0,820.54,269957.66
CL144011,INE154A01025,ITC LTD EQ,375,0,1752.31,657116.25
CL065224,INE018A01030,LARSEN AND TOUBRO,449,0,180.23,80923.27
CL887583,INE001A01036,HDFC BANK LTD,469,54,2455.77,1151756.13
CL041421,INE155A01022,TATA MOTORS LTD,834,0,1681.71,1402546.14
CL706158,INE009A01021,INFOSYS LTD,1335,122,2643.9,3529606.5
CL632891,INE009A01021,INFOSYS LTD,555,0,406.3,225496.5
CL050290,INE062A01020,STATE BANK OF INDIA,2087,0,1488.3,3106082.1
CL104002,INE062A01020,STATE BNK OF INDIA,2764,0,2076.65,5739860.6
CL559160,INE238A01026,AXIS BANK LTD DVR EQ,407,0,952.38,387618.66
CL102009,INE062A01020,STATE BANK OF INDIA,344,0,2497.56,859160.64
CL966183,INE001A01036,HDFC BANK LTD,1045,0,128.92,134721.4
CL606396,INE237A01028,KOTAK MAHINDRA BANK,1305,0,1487.66,1941396.3
CL097955,INE090A01021,ICICI BANK LTD,2089,0,835.62,1745610.18
CL916086,INE018A01030,LARSEN AND TOUBRO,938,0,1851.96,1737138.48
CL443565,INE238A01026,AXIS BANK LTD EQ,2685,0,727.56,1953498.6
CL459478,INE090A01021,ICICI BANK LTD,3377,0,1357.67,4584851.59
CL729745,INE002A01018,RELIANCE INDS LTD EQ,491,0,979.25,480811.75
CL356778,INE090A01021,ICICI BANK LTD,2341,0,1551.72,3632576.52
CL929982,INE002A01018,RELIANCE INDS LTD EQ,1594,88,2385.76,3802901.44
CL490461,INE002A01018,RELIANCE INDS LTD EQ,3185,290,2520.16,8026709.6
CL801879,INE001A01036,HDFC BANK LTD,884,0,1382.6,1222218.4
CL416274,INE155A01022,TATA MOTORS LTD,2605,0,1171.15,3050845.75
CL019092,INE062A01020,STATE BANK OF INDIA,1381,0,232.03,320433.43
CL533870,INE238A01026,AXIS BANK LTD EQ,469,0,149.11,69932.59
CL068643,INE090A01021,ICICI BANK LTD,3095,0,365.05,1129829.75
CL391189,INE009A01021,INFOSYS LTD,196,0,333.37,65340.52
CL913549,INE062A01020,STATE BANK OF INDIA,1299,0,799.07,1037991.93
CL735106,INE001A01036,HDFC BNK LTD,2023,0,2267.48,4587112.04
CL012578,INE018A01030,LARSEN AND TOUBRO,1032,0,2040.47,2105765.04
CL318808,INE001A01036,HDFC BANK LTD,1209,0,2290.19,2768839.71
CL748904,INE002A01018,RELIANCE INDS LTD EQ,3287,0,2008.73,6602695.51
CL564850,INE018A01030,LARSEN AND TOUBRO,3196,0,896.03,2863711.88
CL395092,INE018A01030,LARSEN AND TOUBRO,2230,0,1520.9,3391607.0
CL572212,INE002A01018,RELIANCE INDS LTD EQ,1816,0,1415.85,2571183.6
CL412219,INE002A01018,RELIANCE INDS LTD EQ,3125,0,1133.02,3540687.5
CL018871,INE238A01026,AXIS BANK LTD EQ,2612,0,2295.37,5995506.44
CL099896,INE009A01021,INFOSYS LTD,829,0,2334.47,1935275.63
CL757717,INE001A01036,HDFC BANK LTD,1571,121,348.73,547854.83
CL188038,INE154A01025,ITC LTD EQ,3179,466,382.04,1214505.16
CL659954,INE062A01020,STATE BANK OF INDIA,785,0,1439.81,1130250.85
CL124358,INE237A01028,KOTAK MAHINDRA BANK,3142,364,424.79,1334690.18
CL471865,INE062A01020,STATE BANK OF INDIA,2287,0,368.17,842004.79
CL004253,INE018A01030,LARSEN AND TOUBRO,1565,0,223.94,350466.1
CL688055,INE018A01030,LARSEN AND TOUBRO,775,0,1966.16,1523774.0
CL625508,INE237A01028,KOTAK MAHINDRA BANK,2662,0,1811.77,4822931.74
CL928322,INE090A01021,ICICI BANK LTD,1644,0,353.18,580627.92
CL918634,INE090A01021,ICICI BANK LTD,2579,0,983.34,2536033.86
CL536564,INE001A01036,HDFC BNK LTD,2732,0,447.37,1222214.84
CL721981,INE002A01018,RELIANCE INDS LTD DVR EQ,135,0,656.46,88622.1
CL538116,INE062A01020,STATE BANK OF INDIA,1275,0,369.13,470640.75
CL900128,INE155A01022,TATA MOTORS LTD DVR,3012,0,2189.28,6594111.36
CL947666,INE009A01021,INFOSYS LTD,36,0,688.66,24791.76
CL277091,INE002A01018,RELIANCE INDS LTD EQ,1210,113,512.13,619677.3
CL090266,INE237A01028,KOTAK MAHINDRA BANK,530,0,1297.17,687500.1
CL856887,INE154A01025,ITC LTD EQ,578,0,321.11,185601.58
CL100219,INE062A01020,STATE BANK OF INDIA,2579,0,290.95,750360.05
CL952742,INE238A01026,AXIS BANK LTD EQ,692,0,2995.12,2072623.04
CL500425,INE018A01030,LARSEN AND TOUBRO,1237,0,469.36,580598.32
CL372039,INE154A01025,ITC LTD EQ,2746,140,2499.59,6863874.14
CL384182,INE009A01021,INFOSYS LTD,2853,0,278.93,795787.29
CL479019,INE237A01028,KOTAK MAHINDRA BANK,1617,29,2006.32,3244219.44
CL693307,INE154A01025,ITC LTD EQ,652,0,726.33,473567.16
CL428196,INE237A01028,KOTAK MAHINDRA BANK,3166,0,467.62,1480484.92
CL160526,INE237A01028,KOTAK MAHINDRA BANK,2216,0,2985.04,6614848.64
CL490150,INE238A01026,AXIS BANK LTD EQ,2473,0,1502.03,3714520.19
CL678340,INE154A01025,ITC LTD EQ,2397,0,514.77,1233903.69
CL639729,INE237A01028,KOTAK MAHINDRA BANK,546,0,2310.26,1261401.96
CL110199,INE155A01022,TATA MOTORS LTD,1916,0,1378.69,2641570.04
CL534731,INE001A01036,HDFC BANK LTD,1421,0,2341.52,3327299.92
CL648431,INE154A01025,ITC LTD EQ,616,0,2306.03,1420514.48
CL952322,INE062A01020,STATE BANK OF INDIA,1521,0,1907.38,2901124.98
CL261084,INE090A01021,ICICI BANK LTD,2095,0,2229.89,4671619.55
CL286075,INE154A01025,ITC LTD DVR EQ,2972,267,2645.41,7862158.52
CL963074,INE155A01022,TATA MOTORS LTD,809,201,386.37,312573.33
CL674742,INE009A01021,INFOSYS LTD,1020,0,2325.29,2371795.8
CL892904,INE154A01025,ITC LTD EQ,2941,0,2251.99,6623102.59
CL278269,INE090A01021,ICICI BANK LTD,1236,0,382.68,472992.48
CL666526,INE009A01021,INFOSYS LTD,1118,0,1889.55,2112516.9
CL669754,INE155A01022,TATA MOTORS LTD,621,0,557.24,346046.04
CL725796,INE001A01036,HDFC BNK LTD,2969,0,2094.52,6218629.88
CL872811,INE090A01021,ICICI BANK LTD,1483,0,2404.47,3565829.01
CL428085,INE154A01025,ITC LTD EQ,2012,462,2422.71,4874492.52
CL330876,INE090A01021,ICICI BANK LTD,283,0,1684.68,476764.44
CL682523,INE009A01021,INFOSYS LTD,3055,0,1994.71,6093839.05
CL206127,INE237A01028,KOTAK MAHINDRA BANK,2938,0,878.95,2582355.1
CL155800,INE090A01021,ICICI BNK LTD,2670,0,2822.12,7535060.4
CL741083,INE002A01018,RELIANCE INDS LTD EQ,1412,0,1054.91,1489532.92
CL224817,INE090A01021,ICICI BANK LTD,888,0,882.57,783722.16
CL660708,INE154A01025,ITC LTD EQ,1309,0,2415.63,3162059.67
CL423119,INE062A01020,STATE BNK OF INDIA,3268,0,2435.13,7958004.84
CL237557,INE062A01020,STATE BANK OF INDIA,765,0,1773.03,1356367.95
CL010137,INE090A01021,ICICI BANK LTD,3063,0,2741.53,8397306.39
CL211776,INE237A01028,KOTAK MAHINDRA BANK,894,0,2882.68,2577115.92
CL290368,INE002A01018,RELIANCE INDS LTD EQ,123,0,2805.22,345042.06
CL220365,INE001A01036,HDFC BANK LTD,1342,0,2080.97,2792661.74
CL249390,INE018A01030,LARSEN AND TOUBRO,2013,0,1566.62,3153606.06
CL924189,INE002A01018,RELIANCE INDS LTD EQ,2960,0,531.81,1574157.6
CL453965,INE154A01025,ITC LTD EQ,2790,0,271.14,756480.6
CL073763,INE002A01018,RELIANCE INDS LTD EQ,897,0,180.01,161468.97
CL149431,INE002A01018,RELIANCE INDS LTD EQ,546,0,1315.78,718415.88
CL269809,INE002A01018,RELIANCE INDS LTD EQ,789,0,1238.8,977413.2
CL162110,INE237A01028,KOTAK MAHINDRA BANK,3416,0,2577.58,8805013.28
CL116390,INE154A01025,ITC LTD DVR EQ,407,0,1478.11,601590.77
CL133728,INE002A01018,RELIANCE INDS LTD EQ,2077,0,2336.82,4853575.14
CL127327,INE002A01018,RELIANCE INDS LTD EQ,447,0,1236.66,552787.02
CL755764,INE018A01030,LARSEN AND TOUBRO,2891,52,2220.73,6420130.43
CL021480,INE009A01021,INFOSYS LTD,467,0,628.46,293490.82
CL107568,INE090A01021,ICICI BNK LTD,2642,0,1824.65,4820725.3
CL273478,INE090A01021,ICICI BANK LTD DVR,1295,0,1298.07,1681000.65
CL268478,INE009A01021,INFOSYS LTD,135,0,2958.04,399335.4
CL544444,INE154A01025,ITC LTD EQ,2798,379,731.03,2045421.94
CL937739,INE090A01021,ICICI BNK LTD,612,30,1091.73,668138.76
CL107121,INE090A01021,ICICI BANK LTD,1991,0,1798.69,3581191.79
CL860810,INE001A01036,HDFC BANK LTD,1125,0,1461.1,1643737.5
CL688279,INE155A01022,TATA MOTORS LTD,1684,0,1732.13,2916906.92
CL657058,INE155A01022,TATA MOTORS LTD DVR,347,0,332.34,115321.98
CL297164,INE062A01020,STATE BANK OF INDIA,1385,0,1446.11,2002862.35
CL523975,INE090A01021,ICICI BANK LTD,3118,0,1275.3,3976385.4
CL862900,INE237A01028,KOTAK MAHINDRA BANK,1358,0,842.24,1143761.92
CL243600,INE154A01025,ITC LTD EQ,1157,0,1095.8,1267840.6
CL216698,INE237A01028,KOTAK MAHINDRA BANK,526,0,1959.22,1030549.72
CL971998,INE237A01028,KOTAK MAHINDRA BANK,1854,0,2365.68,4385970.72
CL866097,INE237A01028,KOTAK MAHINDRA BANK,565,0,2508.96,1417562.4
CL294370,INE001A01036,HDFC BANK LTD,1120,7,1088.85,1219512.0
CL539320,INE018A01030,LARSEN AND TOUBRO,1551,11,1189.44,1844821.44
CL678499,INE090A01021,ICICI BANK LTD,2717,0,1951.36,5301845.12
CL405518,INE155A01022,TATA MOTORS LTD,1382,0,250.55,346260.1
CL721289,INE001A01036,HDFC BANK LTD,1270,0,1091.94,1386763.8
CL076487,INE237A01028,KOTAK MAHINDRA BANK,693,0,543.25,376472.25
CL930889,INE002A01018,RELIANCE INDS LTD EQ,1815,0,2533.09,4597558.35
CL375554,INE062A01020,STATE BANK OF INDIA,2944,0,2889.2,8505804.8
CL544331,INE154A01025,ITC LTD EQ,3026,0,2210.39,6688640.14
CL254993,INE154A01025,ITC LTD EQ,3024,0,1799.25,5440932.0
CL396971,INE018A01030,LARSEN AND TOUBRO,899,0,226.26,203407.74
CL092668,INE009A01021,INFOSYS LTD,1006,0,1323.91,1331853.46
CL505514,INE238A01026,AXIS BANK LTD EQ,3019,0,790.64,2386942.16
CL469476,INE062A01020,STATE BANK OF INDIA,3370,0,495.76,1670711.2
CL809730,INE009A01021,INFOSYS LTD,3080,231,857.38,2640730.4
CL757856,INE238A01026,AXIS BANK LTD EQ,154,0,684.11,105352.94
CL571734,INE155A01022,TATA MOTORS LTD,2010,0,1401.5,2817015.0
CL795315,INE018A01030,LARSEN AND TOUBRO,692,475,1838.28,1272089.76
CL280411,INE062A01020,STATE BANK OF INDIA,1132,0,2710.91,3068750.12
CL838135,INE238A01026,AXIS BANK LTD EQ,1374,0,1825.56,2508319.44
CL388223,INE155A01022,TATA MOTORS LTD,2566,416,2993.57,7681500.62
CL727067,INE062A01020,STATE BANK OF INDIA,123,0,1455.57,179035.11
CL970908,INE002A01018,RELIANCE INDS LTD EQ,2255,0,1418.76,3199303.8
CL485424,INE154A01025,ITC LTD EQ,970,0,1157.1,1122387.0
CL571316,INE018A01030,LARSEN AND TOUBRO,1466,0,2314.77,3393452.82
CL967883,INE002A01018,RELIANCE INDS LTD EQ,1496,0,845.58,1264987.68
CL483288,INE238A01026,AXIS BANK LTD EQ,1583,0,978.98,1549725.34
CL470824,INE009A01021,INFOSYS LTD,1070,0,1211.25,1296037.5
CL726078,INE154A01025,ITC LTD EQ,3207,143,1090.97,3498740.79
CL790848,INE155A01022,TATA MOTORS LTD,2570,0,1805.68,4640597.6
CL980051,INE062A01020,STATE BANK OF INDIA,1315,0,2895.75,3807911.25
CL455546,INE001A01036,HDFC BANK LTD,265,25,1036.67,274717.55
CL404587,INE018A01030,LARSEN AND TOUBRO,1413,0,1389.6,1963504.8
CL494212,INE238A01026,AXIS BANK LTD EQ,2527,0,737.3,1863157.1
CL022419,INE009A01021,INFOSYS LTD,471,0,1952.86,919797.06
CL927505,INE154A01025,ITC LTD EQ,3171,0,2821.99,8948530.29
CL905627,INE154A01025,ITC LTD DVR EQ,2593,0,504.22,1307442.46
CL997304,INE009A01021,INFOSYS LTD DVR,306,0,757.27,231724.62
CL558847,INE009A01021,INFOSYS LTD,3319,0,703.74,2335713.06
CL024572,INE009A01021,INFOSYS LTD DVR,3328,0,1153.75,3839680.0
CL506148,INE002A01018,RELIANCE INDS LTD EQ,3142,0,1881.16,5910604.72
CL136222,INE238A01026,AXIS BANK LTD DVR EQ,1567,0,2355.54,3691131.18
CL533530,INE238A01026,AXIS BANK LTD EQ,1790,0,2112.24,3780909.6
CL569636,INE090A01021,ICICI BANK LTD,2361,0,2657.41,6274145.01
CL126638,INE009A01021,INFOSYS LTD,1655,0,1937.67,3206843.85
CL331195,INE090A01021,ICICI BANK LTD,499,0,2428.47,1211806.53
CL104564,INE154A01025,ITC LTD EQ,2976,0,1872.4,5572262.4
CL981009,INE154A01025,ITC LTD EQ,1885,0,328.88,619938.8
CL431376,INE090A01021,ICICI BANK LTD,2514,0,1793.16,4508004.24
CL358665,INE018A01030,LARSEN AND TOUBRO,1040,0,2827.06,2940142.4
CL201668,INE090A01021,ICICI BANK LTD DVR,371,0,286.43,106265.53
CL303661,INE238A01026,AXIS BANK LTD EQ,2212,0,2468.18,5459614.16
CL789522,INE154A01025,ITC LTD EQ,486,0,325.8,158338.8
CL684681,INE002A01018,RELIANCE INDS LTD EQ,1695,0,1821.35,3087188.25
CL286771,INE155A01022,TATA MOTORS LTD,3085,0,1026.96,3168171.6
CL662520,INE062A01020,STATE BANK OF INDIA,1686,344,2822.07,4758010.02
CL337349,INE002A01018,RELIANCE INDS LTD DVR EQ,896,0,2671.17,2393368.32
CL851810,INE002A01018,RELIANCE INDS LTD EQ,1721,0,676.7,1164600.7
CL858448,INE237A01028,KOTAK MAHINDRA BANK,1949,0,383.97,748357.53
CL159529,INE062A01020,STATE BANK OF INDIA,1331,0,678.66,903296.46
CL942405,INE090A01021,ICICI BANK LTD DVR,1042,0,2565.18,2672917.56
CL670281,INE238A01026,AXIS BNK LTD EQ,3050,0,1767.97,5392308.5
CL811673,INE237A01028,KOTAK MAHINDRA BANK,975,0,1664.27,1622663.25
CL728702,INE238A01026,AXIS BANK LTD EQ,1004,0,750.06,753060.24
CL354867,INE018A01030,LARSEN AND TOUBRO,2158,0,1199.58,2588693.64
CL625220,INE001A01036,HDFC BANK LTD DVR,2196,274,1849.46,4061414.16
CL846713,INE237A01028,KOTAK MAHINDRA BANK,2457,0,1675.49,4116678.93
CL739529,INE009A01021,INFOSYS LTD,3244,0,1884.72,6114031.68
CL710037,INE009A01021,INFOSYS LTD DVR,1637,0,2550.42,4175037.54
CL373805,INE155A01022,TATA MOTORS LTD DVR,1235,357,2672.84,3300957.4
CL062968,INE237A01028,KOTAK MAHINDRA BANK,1839,494,664.87,1222695.93
CL415631,INE062A01020,STATE BANK OF INDIA,1393,0,317.55,442347.15
CL201228,INE062A01020,STATE BANK OF INDIA,630,0,2517.97,1586321.1
CL687439,INE062A01020,STATE BANK OF INDIA,1140,467,1039.52,1185052.8
CL435732,INE009A01021,INFOSYS LTD,2398,0,2819.76,6761784.48
CL113344,INE018A01030,LARSEN AND TOUBRO,501,0,2595.71,1300450.71
CL770758,INE001A01036,HDFC BANK LTD,2042,170,673.91,1376124.22
CL983777,INE002A01018,RELIANCE INDS LTD DVR EQ,3358,0,502.28,1686656.24
CL617130,INE002A01018,RELIANCE INDS LTD EQ,1281,0,2820.54,3613111.74
CL984054,INE154A01025,ITC LTD EQ,860,0,2271.67,1953636.2
CL567434,INE009A01021,INFOSYS LTD,3250,0,1154.77,3753002.5
CL602397,INE155A01022,TATA MOTORS LTD,1386,0,2989.95,4144070.7
CL274321,INE062A01020,STATE BANK OF INDIA,1208,427,1209.32,1460858.56
CL367280,INE155A01022,TATA MOTORS LTD,2869,0,896.09,2570882.21
CL415141,INE018A01030,LARSEN AND TOUBRO,1474,0,2268.77,3344166.98
CL340950,INE062A01020,STATE BANK OF INDIA,1900,24,2836.57,5389483.0
CL268236,INE009A01021,INFOSYS LTD,2494,0,1918.25,4784115.5
CL017456,INE238A01026,AXIS BANK LTD EQ,25,0,810.71,20267.75
CL195487,INE090A01021,ICICI BANK LTD,1174,0,1347.27,1581694.98
CL078522,INE001A01036,HDFC BANK LTD,1286,0,1587.61,2041666.46
CL092456,INE009A01021,INFOSYS LTD,1833,0,1181.63,2165927.79
CL448403,INE154A01025,ITC LTD EQ,3189,0,2071.7,6606651.3
CL954871,INE090A01021,ICICI BANK LTD,2855,412,965.53,2756588.15
CL847787,INE062A01020,STATE BANK OF INDIA,565,0,1769.2,999598.0
CL044582,INE002A01018,RELIANCE INDS LTD EQ,2083,0,2824.01,5882412.83
